MerchandiseStand,TransactionTime,Qty
Merch6,26/09/22 21:09,1
Merch5,26/09/22 21:09,3
Merch3,26/09/22 21:10,1
Merch6,26/09/22 21:10,3
Merch5,26/09/22 21:10,2
Merch2,26/09/22 21:10,1
Merch3,26/09/22 21:10,1
Merch6,26/09/22 21:10,1
Merch4,26/09/22 21:10,3
Merch5,26/09/22 21:10,2
Merch3,26/09/22 21:11,5
Merch6,26/09/22 21:11,5
Merch2,26/09/22 21:11,1
Merch3,26/09/22 21:11,1
Merch4,26/09/22 21:11,1
Merch6,26/09/22 21:11,2
Merch2,26/09/22 21:11,1
Merch3,26/09/22 21:12,5
Merch2,26/09/22 21:12,1
Merch6,26/09/22 21:12,1
Merch3,26/09/22 21:12,1
Merch2,26/09/22 21:12,1
Merch6,26/09/22 21:12,1
Merch5,26/09/22 21:13,5
Merch3,26/09/22 21:13,1
Merch4,26/09/22 21:13,1
Merch2,26/09/22 21:13,2
Merch6,26/09/22 21:13,4
Merch3,26/09/22 21:13,1
Merch1,26/09/22 21:13,3
Merch4,26/09/22 21:13,1
Merch5,26/09/22 21:13,1
Merch6,26/09/22 21:13,1
Merch2,26/09/22 21:13,1
Merch3,26/09/22 21:14,1
Merch2,26/09/22 21:14,1
Merch6,26/09/22 21:14,1
Merch5,26/09/22 21:14,1
Merch4,26/09/22 21:14,2
Merch6,26/09/22 21:14,1
Merch3,26/09/22 21:14,1
Merch5,26/09/22 21:14,1
Merch2,26/09/22 21:14,2
Merch3,26/09/22 21:15,1
Merch6,26/09/22 21:15,5
Merch5,26/09/22 21:15,2
Merch2,26/09/22 21:15,5
Merch4,26/09/22 21:15,4
Merch3,26/09/22 21:15,3
Merch6,26/09/22 21:15,1
Merch5,26/09/22 21:15,1
Merch6,26/09/22 21:16,4
Merch3,26/09/22 21:16,3
Merch2,26/09/22 21:16,3
Merch6,26/09/22 21:16,1
Merch1,26/09/22 21:16,2
Merch3,26/09/22 21:16,1
Merch6,26/09/22 21:16,3
Merch4,26/09/22 21:17,1
Merch3,26/09/22 21:17,2
Merch6,26/09/22 21:17,1
Merch5,26/09/22 21:17,1
Merch2,26/09/22 21:17,1
Merch6,26/09/22 21:17,1
Merch3,26/09/22 21:17,1
Merch5,26/09/22 21:18,1
Merch4,26/09/22 21:18,1
Merch6,26/09/22 21:18,3
Merch3,26/09/22 21:18,1
Merch5,26/09/22 21:18,2
Merch6,26/09/22 21:18,1
Merch4,26/09/22 21:18,3
Merch3,26/09/22 21:18,1
Merch5,26/09/22 21:19,1
Merch6,26/09/22 21:19,5
Merch3,26/09/22 21:19,1
Merch4,26/09/22 21:19,1
Merch6,26/09/22 21:19,1
Merch5,26/09/22 21:19,1
Merch3,26/09/22 21:19,1
Merch6,26/09/22 21:20,1
Merch1,26/09/22 21:20,2
Merch5,26/09/22 21:20,1
Merch3,26/09/22 21:20,1
Merch6,26/09/22 21:20,3
Merch5,26/09/22 21:20,4
Merch3,26/09/22 21:20,1
Merch6,26/09/22 21:20,1
Merch2,26/09/22 21:21,1
Merch3,26/09/22 21:21,1
Merch6,26/09/22 21:21,1
Merch5,26/09/22 21:21,3
Merch3,26/09/22 21:21,1
Merch6,26/09/22 21:21,2
Merch3,26/09/22 21:22,1
Merch6,26/09/22 21:22,1
Merch1,26/09/22 21:22,4
Merch6,26/09/22 21:22,1
Merch3,26/09/22 21:22,1
Merch6,26/09/22 21:23,1
Merch3,26/09/22 21:23,1
Merch5,26/09/22 21:23,3
Merch6,26/09/22 21:23,1
Merch3,26/09/22 21:23,1
Merch1,26/09/22 21:24,1
Merch6,26/09/22 21:24,3
Merch3,26/09/22 21:24,1
Merch5,26/09/22 21:24,4
Merch1,26/09/22 21:24,3
Merch3,26/09/22 21:24,1
Merch6,26/09/22 21:24,1
Merch4,26/09/22 21:25,1
Merch5,26/09/22 21:25,1
Merch1,26/09/22 21:25,5
Merch2,26/09/22 21:25,1
Merch3,26/09/22 21:25,2
Merch6,26/09/22 21:25,2
Merch3,26/09/22 21:25,1
Merch6,26/09/22 21:26,1
Merch3,26/09/22 21:26,1
Merch6,26/09/22 21:26,1
Merch3,26/09/22 21:26,1
Merch6,26/09/22 21:27,1
Merch5,26/09/22 21:27,2
Merch1,26/09/22 21:27,1
Merch3,26/09/22 21:27,3
Merch4,26/09/22 21:27,1
Merch6,26/09/22 21:27,1
Merch2,26/09/22 21:27,1
Merch5,26/09/22 21:27,1
Merch3,26/09/22 21:28,4
Merch6,26/09/22 21:28,1
Merch4,26/09/22 21:28,1
Merch3,26/09/22 21:28,1
Merch6,26/09/22 21:28,2
Merch4,26/09/22 21:28,1
Merch3,26/09/22 21:29,3
Merch5,26/09/22 21:29,3
Merch6,26/09/22 21:29,1
Merch3,26/09/22 21:29,1
Merch5,26/09/22 21:29,1
Merch6,26/09/22 21:29,1
Merch2,26/09/22 21:29,1
Merch4,26/09/22 21:29,1
Merch3,26/09/22 21:30,1
Merch6,26/09/22 21:30,1
Merch4,26/09/22 21:30,2
Merch5,26/09/22 21:30,1
Merch4,26/09/22 21:30,1
Merch6,26/09/22 21:30,3
Merch3,26/09/22 21:30,5
Merch5,26/09/22 21:30,1
Merch1,26/09/22 21:30,1
Merch4,26/09/22 21:31,1
Merch6,26/09/22 21:31,1
Merch3,26/09/22 21:31,1
Merch1,26/09/22 21:31,5
Merch5,26/09/22 21:31,1
Merch6,26/09/22 21:31,1
Merch4,26/09/22 21:31,2
Merch3,26/09/22 21:31,4
Merch1,26/09/22 21:31,1
Merch5,26/09/22 21:32,1
Merch6,26/09/22 21:32,1
Merch3,26/09/22 21:32,3
Merch2,26/09/22 21:32,4
Merch1,26/09/22 21:32,1
Merch6,26/09/22 21:32,1
Merch3,26/09/22 21:32,1
Merch6,26/09/22 21:32,1
Merch5,26/09/22 21:32,1
Merch4,26/09/22 21:33,1
Merch2,26/09/22 21:33,1
Merch3,26/09/22 21:33,1
Merch6,26/09/22 21:33,1
Merch5,26/09/22 21:33,1
Merch4,26/09/22 21:33,1
Merch6,26/09/22 21:33,1
Merch5,26/09/22 21:34,2
Merch4,26/09/22 21:34,1
Merch6,26/09/22 21:34,1
Merch2,26/09/22 21:34,1
Merch3,26/09/22 21:34,5
Merch4,26/09/22 21:34,3
Merch5,26/09/22 21:34,1
Merch2,26/09/22 21:34,1
Merch3,26/09/22 21:34,1
Merch6,26/09/22 21:34,1
Merch5,26/09/22 21:35,5
Merch3,26/09/22 21:35,1
Merch6,26/09/22 21:35,1
Merch3,26/09/22 21:35,1
Merch1,26/09/22 21:35,1
Merch6,26/09/22 21:36,1
Merch4,26/09/22 21:36,1
Merch2,26/09/22 21:36,1
Merch5,26/09/22 21:36,2
Merch1,26/09/22 21:36,1
Merch6,26/09/22 21:36,1
Merch2,26/09/22 21:37,1
Merch6,26/09/22 21:37,3
Merch3,26/09/22 21:37,1
Merch6,26/09/22 21:37,2
Merch2,26/09/22 21:37,1
Merch3,26/09/22 21:37,5
Merch4,26/09/22 21:37,1
Merch5,26/09/22 21:38,1
Merch6,26/09/22 21:38,1
Merch1,26/09/22 21:38,1
Merch5,26/09/22 21:38,1
Merch6,26/09/22 21:38,1
Merch6,26/09/22 21:39,1
Merch5,26/09/22 21:39,1
Merch4,26/09/22 21:39,1
Merch2,26/09/22 21:39,4
Merch6,26/09/22 21:39,1
Merch4,26/09/22 21:39,1
Merch3,26/09/22 21:39,1
Merch2,26/09/22 21:40,1
Merch6,26/09/22 21:40,1
Merch5,26/09/22 21:40,1
Merch6,26/09/22 21:40,1
Merch6,26/09/22 21:41,1
Merch3,26/09/22 21:41,1
Merch6,26/09/22 21:41,1
Merch5,26/09/22 21:41,3
Merch6,26/09/22 21:42,1
Merch3,26/09/22 21:42,1
Merch6,26/09/22 21:42,1
Merch6,26/09/22 21:43,1
Merch3,26/09/22 21:43,1
Merch6,26/09/22 21:43,1
Merch4,26/09/22 21:43,1
Merch4,26/09/22 21:44,1
Merch6,26/09/22 21:44,3
Merch6,26/09/22 21:45,2
Merch6,26/09/22 21:45,1
Merch6,26/09/22 21:45,2
