Agent,ScanTime,SeatingSection
GateA_TicketAgent3,19/09/22 19:54,125
GateD_TicketAgent2,19/09/22 19:54,140
GateC_TicketAgent1,19/09/22 19:54,132
GateB_TicketAgent3,19/09/22 19:54,134
GateB_TicketAgent1,19/09/22 19:54,133
GateC_TicketAgent3,19/09/22 19:54,140
GateC_TicketAgent2,19/09/22 19:54,135
GateA_TicketAgent1,19/09/22 19:54,121
GateA_TicketAgent2,19/09/22 19:54,117
GateB_TicketAgent2,19/09/22 19:54,112
GateD_TicketAgent3,19/09/22 19:54,106
GateA_TicketAgent3,19/09/22 19:54,108
GateD_TicketAgent2,19/09/22 19:54,118
GateB_TicketAgent1,19/09/22 19:54,134
GateD_TicketAgent1,19/09/22 19:55,127
GateC_TicketAgent2,19/09/22 19:55,135
GateA_TicketAgent1,19/09/22 19:55,101
GateA_TicketAgent2,19/09/22 19:55,120
GateB_TicketAgent2,19/09/22 19:55,135
GateD_TicketAgent3,19/09/22 19:55,139
GateC_TicketAgent3,19/09/22 19:55,109
GateA_TicketAgent3,19/09/22 19:55,115
GateC_TicketAgent1,19/09/22 19:55,106
GateB_TicketAgent3,19/09/22 19:55,113
GateD_TicketAgent2,19/09/22 19:55,135
GateB_TicketAgent1,19/09/22 19:55,122
GateD_TicketAgent1,19/09/22 19:55,138
GateA_TicketAgent1,19/09/22 19:55,112
GateA_TicketAgent2,19/09/22 19:55,114
GateA_TicketAgent3,19/09/22 19:55,133
GateC_TicketAgent1,19/09/22 19:55,102
GateB_TicketAgent1,19/09/22 19:55,112
GateD_TicketAgent1,19/09/22 19:55,129
GateA_TicketAgent1,19/09/22 19:55,117
GateC_TicketAgent2,19/09/22 19:55,103
GateD_TicketAgent3,19/09/22 19:55,105
GateA_TicketAgent2,19/09/22 19:55,133
GateB_TicketAgent2,19/09/22 19:55,137
GateC_TicketAgent1,19/09/22 19:55,136
GateA_TicketAgent3,19/09/22 19:55,111
GateC_TicketAgent3,19/09/22 19:55,140
GateD_TicketAgent2,19/09/22 19:55,108
GateB_TicketAgent3,19/09/22 19:55,101
GateD_TicketAgent1,19/09/22 19:55,106
GateB_TicketAgent1,19/09/22 19:55,119
GateC_TicketAgent2,19/09/22 19:55,135
GateA_TicketAgent1,19/09/22 19:55,117
GateD_TicketAgent3,19/09/22 19:55,128
GateB_TicketAgent2,19/09/22 19:55,111
GateA_TicketAgent2,19/09/22 19:55,136
GateC_TicketAgent1,19/09/22 19:55,134
GateC_TicketAgent3,19/09/22 19:55,123
GateD_TicketAgent2,19/09/22 19:55,128
GateB_TicketAgent3,19/09/22 19:55,105
GateD_TicketAgent1,19/09/22 19:55,131
GateB_TicketAgent1,19/09/22 19:55,105
GateC_TicketAgent2,19/09/22 19:55,136
GateA_TicketAgent1,19/09/22 19:55,125
GateD_TicketAgent3,19/09/22 19:55,111
GateA_TicketAgent2,19/09/22 19:55,119
GateC_TicketAgent1,19/09/22 19:55,132
GateC_TicketAgent3,19/09/22 19:55,139
GateD_TicketAgent2,19/09/22 19:55,138
GateA_TicketAgent3,19/09/22 19:55,118
GateB_TicketAgent3,19/09/22 19:55,122
GateD_TicketAgent1,19/09/22 19:55,111
GateB_TicketAgent1,19/09/22 19:55,123
GateA_TicketAgent1,19/09/22 19:55,125
GateB_TicketAgent2,19/09/22 19:55,105
GateC_TicketAgent1,19/09/22 19:55,112
GateD_TicketAgent3,19/09/22 19:55,118
GateC_TicketAgent3,19/09/22 19:55,128
GateD_TicketAgent1,19/09/22 19:55,136
GateB_TicketAgent1,19/09/22 19:55,130
GateC_TicketAgent2,19/09/22 19:55,102
GateA_TicketAgent1,19/09/22 19:55,124
GateB_TicketAgent2,19/09/22 19:55,109
GateD_TicketAgent2,19/09/22 19:55,106
GateB_TicketAgent3,19/09/22 19:55,101
GateA_TicketAgent2,19/09/22 19:55,116
GateA_TicketAgent3,19/09/22 19:55,123
GateD_TicketAgent1,19/09/22 19:55,128
GateC_TicketAgent2,19/09/22 19:55,141
GateB_TicketAgent1,19/09/22 19:55,135
GateD_TicketAgent2,19/09/22 19:55,131
GateA_TicketAgent1,19/09/22 19:55,130
GateB_TicketAgent3,19/09/22 19:55,120
GateA_TicketAgent2,19/09/22 19:55,107
GateC_TicketAgent1,19/09/22 19:55,133
GateB_TicketAgent2,19/09/22 19:55,109
GateD_TicketAgent3,19/09/22 19:55,110
GateD_TicketAgent1,19/09/22 19:55,128
GateC_TicketAgent2,19/09/22 19:55,109
GateC_TicketAgent3,19/09/22 19:55,111
GateB_TicketAgent1,19/09/22 19:55,133
GateA_TicketAgent1,19/09/22 19:56,131
GateA_TicketAgent2,19/09/22 19:56,116
GateC_TicketAgent1,19/09/22 19:56,102
GateB_TicketAgent2,19/09/22 19:56,103
GateA_TicketAgent3,19/09/22 19:56,115
GateD_TicketAgent3,19/09/22 19:56,127
GateC_TicketAgent3,19/09/22 19:56,119
GateC_TicketAgent2,19/09/22 19:56,102
GateD_TicketAgent1,19/09/22 19:56,113
GateB_TicketAgent1,19/09/22 19:56,113
GateD_TicketAgent2,19/09/22 19:56,130
GateA_TicketAgent1,19/09/22 19:56,119
GateC_TicketAgent1,19/09/22 19:56,111
GateB_TicketAgent2,19/09/22 19:56,125
GateA_TicketAgent2,19/09/22 19:56,116
GateA_TicketAgent3,19/09/22 19:56,114
GateB_TicketAgent1,19/09/22 19:56,114
GateD_TicketAgent1,19/09/22 19:56,121
GateD_TicketAgent2,19/09/22 19:56,129
GateA_TicketAgent1,19/09/22 19:56,116
GateC_TicketAgent3,19/09/22 19:56,140
GateC_TicketAgent1,19/09/22 19:56,138
GateB_TicketAgent2,19/09/22 19:56,137
GateA_TicketAgent2,19/09/22 19:56,138
GateD_TicketAgent3,19/09/22 19:56,136
GateB_TicketAgent3,19/09/22 19:56,106
GateA_TicketAgent3,19/09/22 19:56,104
GateC_TicketAgent2,19/09/22 19:56,130
GateD_TicketAgent1,19/09/22 19:56,115
GateB_TicketAgent1,19/09/22 19:56,105
GateC_TicketAgent1,19/09/22 19:56,129
GateA_TicketAgent1,19/09/22 19:56,115
GateD_TicketAgent2,19/09/22 19:56,131
GateC_TicketAgent3,19/09/22 19:56,136
GateB_TicketAgent2,19/09/22 19:56,106
GateA_TicketAgent2,19/09/22 19:56,119
GateB_TicketAgent3,19/09/22 19:56,109
GateC_TicketAgent2,19/09/22 19:56,132
GateD_TicketAgent3,19/09/22 19:56,137
GateB_TicketAgent1,19/09/22 19:56,112
GateD_TicketAgent1,19/09/22 19:56,130
GateC_TicketAgent1,19/09/22 19:56,106
GateA_TicketAgent1,19/09/22 19:56,115
GateC_TicketAgent3,19/09/22 19:56,137
GateB_TicketAgent2,19/09/22 19:56,135
GateA_TicketAgent2,19/09/22 19:56,115
GateD_TicketAgent2,19/09/22 19:56,128
GateC_TicketAgent2,19/09/22 19:56,106
GateA_TicketAgent3,19/09/22 19:56,120
GateB_TicketAgent3,19/09/22 19:56,122
GateD_TicketAgent1,19/09/22 19:56,127
GateB_TicketAgent1,19/09/22 19:56,110
GateC_TicketAgent1,19/09/22 19:56,138
GateA_TicketAgent1,19/09/22 19:56,123
GateC_TicketAgent3,19/09/22 19:56,119
GateA_TicketAgent2,19/09/22 19:56,123
GateC_TicketAgent2,19/09/22 19:56,141
GateD_TicketAgent3,19/09/22 19:56,129
GateB_TicketAgent1,19/09/22 19:56,115
GateD_TicketAgent2,19/09/22 19:56,130
GateB_TicketAgent2,19/09/22 19:56,125
GateA_TicketAgent2,19/09/22 19:56,120
GateC_TicketAgent2,19/09/22 19:56,134
GateD_TicketAgent1,19/09/22 19:56,130
GateA_TicketAgent3,19/09/22 19:56,120
GateB_TicketAgent3,19/09/22 19:56,112
GateB_TicketAgent1,19/09/22 19:56,134
GateC_TicketAgent1,19/09/22 19:56,105
GateA_TicketAgent1,19/09/22 19:56,119
GateB_TicketAgent2,19/09/22 19:56,107
GateC_TicketAgent3,19/09/22 19:56,104
GateA_TicketAgent2,19/09/22 19:56,116
GateD_TicketAgent1,19/09/22 19:56,124
GateC_TicketAgent2,19/09/22 19:56,107
GateB_TicketAgent3,19/09/22 19:56,111
GateA_TicketAgent3,19/09/22 19:56,119
GateC_TicketAgent1,19/09/22 19:56,139
GateA_TicketAgent1,19/09/22 19:56,124
GateD_TicketAgent3,19/09/22 19:57,129
GateB_TicketAgent2,19/09/22 19:57,119
GateC_TicketAgent3,19/09/22 19:57,107
GateA_TicketAgent2,19/09/22 19:57,106
GateD_TicketAgent2,19/09/22 19:57,137
GateC_TicketAgent2,19/09/22 19:57,135
GateB_TicketAgent3,19/09/22 19:57,100
GateB_TicketAgent1,19/09/22 19:57,106
GateC_TicketAgent1,19/09/22 19:57,127
GateA_TicketAgent1,19/09/22 19:57,120
GateD_TicketAgent2,19/09/22 19:57,140
GateC_TicketAgent3,19/09/22 19:57,111
GateB_TicketAgent2,19/09/22 19:57,126
GateA_TicketAgent2,19/09/22 19:57,130
GateD_TicketAgent1,19/09/22 19:57,129
GateA_TicketAgent3,19/09/22 19:57,121
GateB_TicketAgent1,19/09/22 19:57,125
GateB_TicketAgent3,19/09/22 19:57,140
GateC_TicketAgent2,19/09/22 19:57,101
GateA_TicketAgent1,19/09/22 19:57,125
GateD_TicketAgent3,19/09/22 19:57,111
GateB_TicketAgent2,19/09/22 19:57,132
GateA_TicketAgent2,19/09/22 19:57,139
GateD_TicketAgent2,19/09/22 19:57,118
GateD_TicketAgent1,19/09/22 19:57,106
GateA_TicketAgent3,19/09/22 19:57,139
GateB_TicketAgent1,19/09/22 19:57,131
GateC_TicketAgent1,19/09/22 19:57,137
GateC_TicketAgent2,19/09/22 19:57,140
GateD_TicketAgent3,19/09/22 19:57,108
GateB_TicketAgent3,19/09/22 19:57,101
GateA_TicketAgent1,19/09/22 19:57,126
GateC_TicketAgent3,19/09/22 19:57,136
GateD_TicketAgent2,19/09/22 19:57,130
GateB_TicketAgent2,19/09/22 19:57,111
GateA_TicketAgent2,19/09/22 19:57,105
GateD_TicketAgent1,19/09/22 19:57,127
GateC_TicketAgent1,19/09/22 19:57,138
GateB_TicketAgent1,19/09/22 19:57,119
GateC_TicketAgent2,19/09/22 19:57,135
GateA_TicketAgent1,19/09/22 19:57,122
GateD_TicketAgent3,19/09/22 19:57,133
GateB_TicketAgent2,19/09/22 19:57,113
GateA_TicketAgent2,19/09/22 19:57,124
GateD_TicketAgent1,19/09/22 19:57,101
GateC_TicketAgent1,19/09/22 19:57,112
GateA_TicketAgent3,19/09/22 19:57,106
GateB_TicketAgent1,19/09/22 19:57,102
GateD_TicketAgent2,19/09/22 19:57,129
GateC_TicketAgent2,19/09/22 19:57,112
GateB_TicketAgent3,19/09/22 19:57,111
GateA_TicketAgent1,19/09/22 19:57,122
GateC_TicketAgent3,19/09/22 19:57,140
GateB_TicketAgent2,19/09/22 19:57,136
GateA_TicketAgent2,19/09/22 19:57,108
GateC_TicketAgent1,19/09/22 19:57,107
GateD_TicketAgent2,19/09/22 19:57,129
GateB_TicketAgent1,19/09/22 19:57,105
GateC_TicketAgent2,19/09/22 19:57,127
GateA_TicketAgent1,19/09/22 19:57,123
GateC_TicketAgent3,19/09/22 19:57,129
GateD_TicketAgent3,19/09/22 19:57,127
GateB_TicketAgent2,19/09/22 19:57,105
GateA_TicketAgent2,19/09/22 19:57,128
GateD_TicketAgent1,19/09/22 19:57,112
GateC_TicketAgent1,19/09/22 19:57,139
GateB_TicketAgent1,19/09/22 19:57,141
GateD_TicketAgent2,19/09/22 19:57,138
GateC_TicketAgent2,19/09/22 19:57,107
GateB_TicketAgent3,19/09/22 19:57,107
GateA_TicketAgent1,19/09/22 19:57,118
GateC_TicketAgent3,19/09/22 19:57,102
GateD_TicketAgent3,19/09/22 19:57,101
GateB_TicketAgent2,19/09/22 19:57,106
GateD_TicketAgent1,19/09/22 19:57,115
GateA_TicketAgent2,19/09/22 19:57,124
GateA_TicketAgent3,19/09/22 19:57,119
GateC_TicketAgent1,19/09/22 19:57,135
GateD_TicketAgent2,19/09/22 19:57,137
GateB_TicketAgent1,19/09/22 19:57,111
GateC_TicketAgent2,19/09/22 19:58,101
GateA_TicketAgent1,19/09/22 19:58,123
GateD_TicketAgent3,19/09/22 19:58,105
GateB_TicketAgent2,19/09/22 19:58,101
GateD_TicketAgent1,19/09/22 19:58,136
GateA_TicketAgent2,19/09/22 19:58,130
GateA_TicketAgent3,19/09/22 19:58,125
GateB_TicketAgent1,19/09/22 19:58,133
GateD_TicketAgent2,19/09/22 19:58,105
GateC_TicketAgent2,19/09/22 19:58,140
GateB_TicketAgent3,19/09/22 19:58,100
GateA_TicketAgent1,19/09/22 19:58,129
GateD_TicketAgent1,19/09/22 19:58,124
GateC_TicketAgent3,19/09/22 19:58,133
GateB_TicketAgent2,19/09/22 19:58,125
GateA_TicketAgent2,19/09/22 19:58,116
GateC_TicketAgent1,19/09/22 19:58,130
GateD_TicketAgent2,19/09/22 19:58,131
GateB_TicketAgent1,19/09/22 19:58,132
GateC_TicketAgent2,19/09/22 19:58,128
GateA_TicketAgent1,19/09/22 19:58,125
GateD_TicketAgent3,19/09/22 19:58,128
GateB_TicketAgent2,19/09/22 19:58,135
GateD_TicketAgent1,19/09/22 19:58,109
GateA_TicketAgent2,19/09/22 19:58,101
GateC_TicketAgent3,19/09/22 19:58,139
GateA_TicketAgent3,19/09/22 19:58,134
GateB_TicketAgent1,19/09/22 19:58,121
GateD_TicketAgent2,19/09/22 19:58,106
GateC_TicketAgent2,19/09/22 19:58,133
GateB_TicketAgent3,19/09/22 19:58,133
GateA_TicketAgent1,19/09/22 19:58,127
GateD_TicketAgent1,19/09/22 19:58,121
GateC_TicketAgent1,19/09/22 19:58,135
GateB_TicketAgent2,19/09/22 19:58,100
GateA_TicketAgent2,19/09/22 19:58,123
GateC_TicketAgent3,19/09/22 19:58,103
GateD_TicketAgent2,19/09/22 19:58,138
GateC_TicketAgent2,19/09/22 19:58,111
GateA_TicketAgent1,19/09/22 19:58,121
GateD_TicketAgent3,19/09/22 19:58,121
GateC_TicketAgent1,19/09/22 19:58,136
GateB_TicketAgent2,19/09/22 19:58,137
GateD_TicketAgent1,19/09/22 19:58,124
GateA_TicketAgent2,19/09/22 19:58,138
GateA_TicketAgent3,19/09/22 19:58,121
GateB_TicketAgent1,19/09/22 19:58,133
GateC_TicketAgent2,19/09/22 19:58,134
GateB_TicketAgent3,19/09/22 19:58,138
GateA_TicketAgent1,19/09/22 19:58,125
GateC_TicketAgent1,19/09/22 19:58,108
GateD_TicketAgent1,19/09/22 19:58,129
GateB_TicketAgent2,19/09/22 19:58,126
GateA_TicketAgent2,19/09/22 19:58,130
GateC_TicketAgent3,19/09/22 19:58,129
GateB_TicketAgent1,19/09/22 19:58,113
GateD_TicketAgent2,19/09/22 19:58,127
GateB_TicketAgent3,19/09/22 19:58,109
GateA_TicketAgent1,19/09/22 19:58,124
GateD_TicketAgent3,19/09/22 19:58,128
GateC_TicketAgent1,19/09/22 19:58,105
GateB_TicketAgent2,19/09/22 19:58,111
GateD_TicketAgent1,19/09/22 19:58,112
GateA_TicketAgent2,19/09/22 19:58,100
GateC_TicketAgent2,19/09/22 19:58,102
GateC_TicketAgent3,19/09/22 19:58,140
GateB_TicketAgent1,19/09/22 19:58,133
GateA_TicketAgent3,19/09/22 19:58,119
GateD_TicketAgent3,19/09/22 19:58,110
GateB_TicketAgent3,19/09/22 19:58,109
GateA_TicketAgent1,19/09/22 19:58,111
GateC_TicketAgent1,19/09/22 19:58,132
GateD_TicketAgent1,19/09/22 19:58,129
GateC_TicketAgent2,19/09/22 19:58,105
GateA_TicketAgent2,19/09/22 19:58,127
GateB_TicketAgent1,19/09/22 19:58,112
GateD_TicketAgent2,19/09/22 19:58,117
GateB_TicketAgent2,19/09/22 19:58,135
GateA_TicketAgent1,19/09/22 19:59,129
GateD_TicketAgent3,19/09/22 19:59,102
GateC_TicketAgent1,19/09/22 19:59,135
GateD_TicketAgent1,19/09/22 19:59,127
GateA_TicketAgent2,19/09/22 19:59,121
GateD_TicketAgent2,19/09/22 19:59,130
GateB_TicketAgent1,19/09/22 19:59,116
GateA_TicketAgent3,19/09/22 19:59,127
GateC_TicketAgent3,19/09/22 19:59,135
GateB_TicketAgent2,19/09/22 19:59,136
GateA_TicketAgent1,19/09/22 19:59,117
GateC_TicketAgent1,19/09/22 19:59,120
GateD_TicketAgent1,19/09/22 19:59,130
GateD_TicketAgent3,19/09/22 19:59,111
GateC_TicketAgent2,19/09/22 19:59,102
GateB_TicketAgent1,19/09/22 19:59,140
GateC_TicketAgent3,19/09/22 19:59,136
GateD_TicketAgent2,19/09/22 19:59,117
GateB_TicketAgent3,19/09/22 19:59,135
GateA_TicketAgent1,19/09/22 19:59,125
GateC_TicketAgent1,19/09/22 19:59,134
GateD_TicketAgent3,19/09/22 19:59,106
GateD_TicketAgent1,19/09/22 19:59,115
GateA_TicketAgent2,19/09/22 19:59,112
GateC_TicketAgent3,19/09/22 19:59,118
GateA_TicketAgent3,19/09/22 19:59,128
GateB_TicketAgent2,19/09/22 19:59,111
GateD_TicketAgent2,19/09/22 19:59,128
GateB_TicketAgent3,19/09/22 19:59,140
GateC_TicketAgent1,19/09/22 19:59,112
GateA_TicketAgent1,19/09/22 19:59,129
GateC_TicketAgent2,19/09/22 19:59,138
GateA_TicketAgent2,19/09/22 19:59,117
GateB_TicketAgent1,19/09/22 19:59,103
GateA_TicketAgent3,19/09/22 19:59,116
GateB_TicketAgent2,19/09/22 19:59,114
GateC_TicketAgent3,19/09/22 19:59,101
GateD_TicketAgent2,19/09/22 19:59,130
GateA_TicketAgent1,19/09/22 19:59,121
GateD_TicketAgent3,19/09/22 19:59,122
GateD_TicketAgent1,19/09/22 19:59,113
GateA_TicketAgent2,19/09/22 19:59,118
GateB_TicketAgent1,19/09/22 19:59,101
GateB_TicketAgent2,19/09/22 19:59,113
GateA_TicketAgent3,19/09/22 19:59,125
GateB_TicketAgent3,19/09/22 19:59,134
GateC_TicketAgent1,19/09/22 19:59,103
GateA_TicketAgent1,19/09/22 19:59,130
GateD_TicketAgent1,19/09/22 19:59,110
GateD_TicketAgent3,19/09/22 19:59,109
GateB_TicketAgent1,19/09/22 19:59,110
GateA_TicketAgent2,19/09/22 19:59,119
GateB_TicketAgent2,19/09/22 19:59,117
GateC_TicketAgent3,19/09/22 19:59,108
GateD_TicketAgent2,19/09/22 19:59,109
GateB_TicketAgent3,19/09/22 19:59,115
GateC_TicketAgent2,19/09/22 19:59,110
GateA_TicketAgent1,19/09/22 19:59,126
GateA_TicketAgent2,19/09/22 19:59,121
GateD_TicketAgent3,19/09/22 19:59,111
GateB_TicketAgent2,19/09/22 19:59,107
GateA_TicketAgent3,19/09/22 19:59,121
GateC_TicketAgent1,19/09/22 19:59,141
GateC_TicketAgent2,19/09/22 19:59,111
GateD_TicketAgent1,19/09/22 19:59,131
GateB_TicketAgent3,19/09/22 19:59,125
GateA_TicketAgent1,19/09/22 19:59,128
GateB_TicketAgent1,19/09/22 19:59,120
GateA_TicketAgent2,19/09/22 19:59,124
GateD_TicketAgent3,19/09/22 19:59,115
GateB_TicketAgent2,19/09/22 19:59,120
GateD_TicketAgent2,19/09/22 19:59,102
GateC_TicketAgent1,19/09/22 19:59,128
GateC_TicketAgent2,19/09/22 19:59,128
GateD_TicketAgent1,19/09/22 19:59,118
GateB_TicketAgent3,19/09/22 20:00,139
GateA_TicketAgent1,19/09/22 20:00,122
GateB_TicketAgent1,19/09/22 20:00,119
GateA_TicketAgent2,19/09/22 20:00,115
GateC_TicketAgent3,19/09/22 20:00,136
GateD_TicketAgent2,19/09/22 20:00,107
GateD_TicketAgent3,19/09/22 20:00,114
GateA_TicketAgent3,19/09/22 20:00,120
GateC_TicketAgent1,19/09/22 20:00,102
GateD_TicketAgent1,19/09/22 20:00,128
GateB_TicketAgent1,19/09/22 20:00,104
GateB_TicketAgent3,19/09/22 20:00,111
GateC_TicketAgent3,19/09/22 20:00,107
GateA_TicketAgent2,19/09/22 20:00,107
GateD_TicketAgent2,19/09/22 20:00,135
GateB_TicketAgent2,19/09/22 20:00,105
GateC_TicketAgent1,19/09/22 20:00,140
GateD_TicketAgent3,19/09/22 20:00,124
GateC_TicketAgent2,19/09/22 20:00,139
GateD_TicketAgent1,19/09/22 20:00,114
GateB_TicketAgent3,19/09/22 20:00,104
GateA_TicketAgent1,19/09/22 20:00,129
GateD_TicketAgent2,19/09/22 20:00,104
GateB_TicketAgent2,19/09/22 20:00,134
GateC_TicketAgent1,19/09/22 20:00,140
GateA_TicketAgent3,19/09/22 20:00,124
GateC_TicketAgent2,19/09/22 20:00,109
GateD_TicketAgent1,19/09/22 20:00,134
GateD_TicketAgent3,19/09/22 20:00,129
GateA_TicketAgent1,19/09/22 20:00,116
GateB_TicketAgent1,19/09/22 20:00,112
GateB_TicketAgent3,19/09/22 20:00,112
GateC_TicketAgent3,19/09/22 20:00,105
GateA_TicketAgent2,19/09/22 20:00,130
GateB_TicketAgent2,19/09/22 20:00,137
GateC_TicketAgent1,19/09/22 20:00,134
GateD_TicketAgent2,19/09/22 20:00,105
GateC_TicketAgent2,19/09/22 20:00,102
GateD_TicketAgent1,19/09/22 20:00,127
GateA_TicketAgent1,19/09/22 20:00,118
GateB_TicketAgent1,19/09/22 20:00,116
GateB_TicketAgent3,19/09/22 20:00,108
GateC_TicketAgent3,19/09/22 20:00,129
GateD_TicketAgent3,19/09/22 20:00,123
GateA_TicketAgent2,19/09/22 20:00,129
GateC_TicketAgent1,19/09/22 20:00,141
GateA_TicketAgent3,19/09/22 20:00,121
GateD_TicketAgent2,19/09/22 20:00,128
GateC_TicketAgent2,19/09/22 20:00,102
GateA_TicketAgent1,19/09/22 20:00,101
GateB_TicketAgent1,19/09/22 20:00,133
GateC_TicketAgent3,19/09/22 20:00,129
GateB_TicketAgent3,19/09/22 20:00,110
GateD_TicketAgent1,19/09/22 20:00,104
GateB_TicketAgent2,19/09/22 20:00,132
GateC_TicketAgent1,19/09/22 20:00,134
GateA_TicketAgent1,19/09/22 20:00,123
GateB_TicketAgent1,19/09/22 20:00,112
GateC_TicketAgent3,19/09/22 20:00,137
GateA_TicketAgent2,19/09/22 20:00,123
GateD_TicketAgent1,19/09/22 20:00,106
GateB_TicketAgent2,19/09/22 20:00,101
GateC_TicketAgent1,19/09/22 20:00,102
GateB_TicketAgent3,19/09/22 20:00,134
GateA_TicketAgent3,19/09/22 20:00,122
GateC_TicketAgent2,19/09/22 20:00,109
GateD_TicketAgent2,19/09/22 20:00,128
GateA_TicketAgent1,19/09/22 20:00,124
GateB_TicketAgent1,19/09/22 20:00,109
GateC_TicketAgent3,19/09/22 20:00,136
GateA_TicketAgent2,19/09/22 20:00,121
GateB_TicketAgent2,19/09/22 20:00,137
GateD_TicketAgent3,19/09/22 20:00,106
GateC_TicketAgent1,19/09/22 20:00,138
GateA_TicketAgent3,19/09/22 20:00,108
GateC_TicketAgent2,19/09/22 20:00,136
GateD_TicketAgent2,19/09/22 20:00,123
GateB_TicketAgent3,19/09/22 20:00,113
GateA_TicketAgent1,19/09/22 20:00,120
GateB_TicketAgent1,19/09/22 20:00,102
GateA_TicketAgent2,19/09/22 20:00,116
GateC_TicketAgent3,19/09/22 20:01,113
GateC_TicketAgent1,19/09/22 20:01,141
GateB_TicketAgent2,19/09/22 20:01,122
GateA_TicketAgent3,19/09/22 20:01,117
GateC_TicketAgent2,19/09/22 20:01,135
GateD_TicketAgent1,19/09/22 20:01,128
GateA_TicketAgent1,19/09/22 20:01,138
GateB_TicketAgent1,19/09/22 20:01,102
GateC_TicketAgent3,19/09/22 20:01,134
GateA_TicketAgent2,19/09/22 20:01,111
GateC_TicketAgent1,19/09/22 20:01,111
GateA_TicketAgent3,19/09/22 20:01,117
GateB_TicketAgent3,19/09/22 20:01,133
GateC_TicketAgent1,19/09/22 20:01,136
GateC_TicketAgent3,19/09/22 20:01,106
GateB_TicketAgent2,19/09/22 20:01,138
GateD_TicketAgent3,19/09/22 20:01,131
GateC_TicketAgent2,19/09/22 20:01,137
GateA_TicketAgent3,19/09/22 20:01,106
GateA_TicketAgent1,19/09/22 20:01,125
GateB_TicketAgent1,19/09/22 20:01,103
GateA_TicketAgent2,19/09/22 20:01,138
GateC_TicketAgent3,19/09/22 20:01,104
GateB_TicketAgent2,19/09/22 20:01,137
GateB_TicketAgent3,19/09/22 20:01,106
GateD_TicketAgent1,19/09/22 20:01,117
GateA_TicketAgent1,19/09/22 20:01,106
GateA_TicketAgent3,19/09/22 20:01,116
GateB_TicketAgent1,19/09/22 20:01,139
GateD_TicketAgent2,19/09/22 20:01,110
GateA_TicketAgent2,19/09/22 20:01,108
GateB_TicketAgent2,19/09/22 20:01,140
GateC_TicketAgent2,19/09/22 20:01,106
GateB_TicketAgent3,19/09/22 20:01,133
GateD_TicketAgent3,19/09/22 20:01,133
GateA_TicketAgent1,19/09/22 20:01,115
GateB_TicketAgent1,19/09/22 20:01,140
GateA_TicketAgent2,19/09/22 20:01,117
GateC_TicketAgent1,19/09/22 20:01,129
GateB_TicketAgent2,19/09/22 20:01,138
GateA_TicketAgent1,19/09/22 20:01,118
GateA_TicketAgent3,19/09/22 20:01,115
GateB_TicketAgent1,19/09/22 20:01,104
GateB_TicketAgent3,19/09/22 20:01,135
GateD_TicketAgent2,19/09/22 20:01,123
GateC_TicketAgent2,19/09/22 20:01,108
GateA_TicketAgent2,19/09/22 20:01,112
GateB_TicketAgent2,19/09/22 20:01,135
GateD_TicketAgent1,19/09/22 20:01,127
GateD_TicketAgent3,19/09/22 20:01,130
GateA_TicketAgent3,19/09/22 20:01,116
GateA_TicketAgent1,19/09/22 20:01,129
GateB_TicketAgent3,19/09/22 20:01,138
GateC_TicketAgent3,19/09/22 20:01,134
GateB_TicketAgent1,19/09/22 20:01,139
GateA_TicketAgent2,19/09/22 20:01,122
GateB_TicketAgent2,19/09/22 20:01,108
GateA_TicketAgent1,19/09/22 20:01,118
GateC_TicketAgent1,19/09/22 20:01,133
GateA_TicketAgent3,19/09/22 20:01,138
GateB_TicketAgent1,19/09/22 20:01,104
GateD_TicketAgent2,19/09/22 20:01,100
GateA_TicketAgent2,19/09/22 20:01,115
GateD_TicketAgent3,19/09/22 20:01,114
GateD_TicketAgent1,19/09/22 20:02,112
GateB_TicketAgent3,19/09/22 20:02,102
GateA_TicketAgent1,19/09/22 20:02,115
GateB_TicketAgent1,19/09/22 20:02,139
GateC_TicketAgent2,19/09/22 20:02,129
GateD_TicketAgent2,19/09/22 20:02,120
GateA_TicketAgent2,19/09/22 20:02,109
GateB_TicketAgent2,19/09/22 20:02,117
GateC_TicketAgent3,19/09/22 20:02,120
GateA_TicketAgent1,19/09/22 20:02,120
GateA_TicketAgent3,19/09/22 20:02,129
GateC_TicketAgent1,19/09/22 20:02,133
GateB_TicketAgent1,19/09/22 20:02,127
GateB_TicketAgent2,19/09/22 20:02,129
GateA_TicketAgent2,19/09/22 20:02,122
GateD_TicketAgent1,19/09/22 20:02,124
GateB_TicketAgent3,19/09/22 20:02,100
GateA_TicketAgent1,19/09/22 20:02,117
GateC_TicketAgent2,19/09/22 20:02,102
GateB_TicketAgent1,19/09/22 20:02,122
GateD_TicketAgent3,19/09/22 20:02,102
