ConcessionStand,TransactionID,TransactionTime,Item,Quantity
Concession4,10368508,19/09/22 19:50,Beer,2
Concession2,10368509,19/09/22 19:50,Hotdog,1
Concession2,10368509,19/09/22 19:50,Hamburger,1
Concession2,10368509,19/09/22 19:50,PizzaSlice,1
Concession2,10368509,19/09/22 19:50,Fries,1
Concession2,10368510,19/09/22 19:50,BottledWater,1
Concession2,10368510,19/09/22 19:50,SoftDrink,1
Concession2,10368510,19/09/22 19:50,Beer,1
Concession5,10368511,19/09/22 19:50,Hotdog,2
Concession5,10368511,19/09/22 19:50,Hamburger,1
Concession5,10368511,19/09/22 19:50,PizzaSlice,1
Concession5,10368511,19/09/22 19:50,Fries,1
Concession8,10368512,19/09/22 19:50,BottledWater,1
Concession8,10368512,19/09/22 19:50,SoftDrink,2
Concession8,10368512,19/09/22 19:50,Beer,1
Concession8,10368512,19/09/22 19:50,Hotdog,1
Concession8,10368512,19/09/22 19:50,Hamburger,1
Concession8,10368512,19/09/22 19:50,PizzaSlice,1
Concession8,10368513,19/09/22 19:50,Beer,1
Concession1,10368514,19/09/22 19:50,BottledWater,1
Concession3,10368515,19/09/22 19:50,BottledWater,2
Concession3,10368515,19/09/22 19:50,SoftDrink,1
Concession1,10368516,19/09/22 19:50,BottledWater,1
Concession1,10368516,19/09/22 19:50,Hamburger,1
Concession1,10368516,19/09/22 19:50,PizzaSlice,1
Concession4,10368517,19/09/22 19:50,BottledWater,1
Concession4,10368517,19/09/22 19:50,Beer,1
Concession4,10368518,19/09/22 19:50,BottledWater,1
Concession4,10368518,19/09/22 19:50,Beer,1
Concession6,10368519,19/09/22 19:50,BottledWater,1
Concession6,10368519,19/09/22 19:50,SoftDrink,1
Concession6,10368519,19/09/22 19:50,Beer,1
Concession6,10368519,19/09/22 19:50,Hotdog,3
Concession6,10368519,19/09/22 19:50,PizzaSlice,1
Concession6,10368519,19/09/22 19:50,Fries,1
Concession7,10368520,19/09/22 19:50,BottledWater,1
Concession7,10368520,19/09/22 19:50,Beer,1
Concession7,10368520,19/09/22 19:50,Hotdog,1
Concession7,10368520,19/09/22 19:50,Hamburger,1
Concession3,10368521,19/09/22 19:50,BottledWater,1
Concession3,10368521,19/09/22 19:50,Beer,2
Concession4,10368522,19/09/22 19:50,Beer,2
Concession5,10368523,19/09/22 19:50,BottledWater,1
Concession5,10368523,19/09/22 19:50,Beer,1
Concession5,10368523,19/09/22 19:50,Hotdog,2
Concession5,10368523,19/09/22 19:50,Hamburger,1
Concession5,10368523,19/09/22 19:50,PizzaSlice,1
Concession5,10368523,19/09/22 19:50,Fries,1
Concession5,10368524,19/09/22 19:51,Beer,1
Concession5,10368524,19/09/22 19:51,Hamburger,1
Concession5,10368524,19/09/22 19:51,PizzaSlice,5
Concession2,10368525,19/09/22 19:51,BottledWater,1
Concession8,10368526,19/09/22 19:51,BottledWater,1
Concession8,10368526,19/09/22 19:51,SoftDrink,1
Concession8,10368526,19/09/22 19:51,Beer,1
Concession8,10368526,19/09/22 19:51,Hotdog,1
Concession8,10368526,19/09/22 19:51,PizzaSlice,1
Concession1,10368527,19/09/22 19:51,BottledWater,1
Concession1,10368527,19/09/22 19:51,Beer,1
Concession1,10368527,19/09/22 19:51,Hamburger,1
Concession1,10368527,19/09/22 19:51,PizzaSlice,1
Concession1,10368527,19/09/22 19:51,Fries,1
Concession7,10368528,19/09/22 19:51,BottledWater,1
Concession7,10368528,19/09/22 19:51,Beer,1
Concession7,10368528,19/09/22 19:51,Hamburger,1
Concession3,10368529,19/09/22 19:51,BottledWater,3
Concession7,10368530,19/09/22 19:51,BottledWater,1
Concession7,10368530,19/09/22 19:51,Beer,2
Concession7,10368530,19/09/22 19:51,PizzaSlice,1
Concession8,10368531,19/09/22 19:51,BottledWater,1
Concession8,10368531,19/09/22 19:51,SoftDrink,2
Concession8,10368531,19/09/22 19:51,Hotdog,3
Concession8,10368531,19/09/22 19:51,Hamburger,1
Concession8,10368531,19/09/22 19:51,PizzaSlice,1
Concession8,10368531,19/09/22 19:51,Fries,1
Concession6,10368532,19/09/22 19:51,SoftDrink,1
Concession6,10368532,19/09/22 19:51,Beer,1
Concession6,10368533,19/09/22 19:51,BottledWater,2
Concession6,10368533,19/09/22 19:51,Beer,2
Concession6,10368533,19/09/22 19:51,Hotdog,2
Concession6,10368533,19/09/22 19:51,Hamburger,1
Concession6,10368533,19/09/22 19:51,PizzaSlice,2
Concession6,10368533,19/09/22 19:51,Fries,1
Concession2,10368534,19/09/22 19:51,BottledWater,2
Concession4,10368535,19/09/22 19:51,BottledWater,1
Concession4,10368535,19/09/22 19:51,Beer,1
Concession6,10368536,19/09/22 19:51,BottledWater,2
Concession6,10368536,19/09/22 19:51,Beer,1
Concession6,10368536,19/09/22 19:51,Hotdog,1
Concession6,10368536,19/09/22 19:51,Fries,1
Concession4,10368538,19/09/22 19:51,Beer,1
Concession4,10368538,19/09/22 19:51,Hotdog,2
Concession4,10368538,19/09/22 19:51,Hamburger,1
Concession4,10368538,19/09/22 19:51,PizzaSlice,1
Concession8,10368539,19/09/22 19:51,BottledWater,1
Concession8,10368539,19/09/22 19:51,SoftDrink,1
Concession8,10368539,19/09/22 19:51,Hotdog,1
Concession8,10368539,19/09/22 19:51,Fries,1
Concession4,10368540,19/09/22 19:51,Beer,2
Concession4,10368540,19/09/22 19:51,Hotdog,4
Concession4,10368540,19/09/22 19:51,Hamburger,1
Concession4,10368540,19/09/22 19:51,PizzaSlice,2
Concession2,10368541,19/09/22 19:51,BottledWater,1
Concession2,10368541,19/09/22 19:51,Hamburger,2
Concession2,10368541,19/09/22 19:51,PizzaSlice,1
Concession1,10368542,19/09/22 19:51,BottledWater,2
Concession1,10368542,19/09/22 19:51,SoftDrink,2
Concession1,10368542,19/09/22 19:51,Hamburger,1
Concession1,10368542,19/09/22 19:51,PizzaSlice,1
Concession1,10368542,19/09/22 19:51,Fries,1
Concession2,10368543,19/09/22 19:51,BottledWater,3
Concession2,10368543,19/09/22 19:51,Hamburger,2
Concession2,10368543,19/09/22 19:51,PizzaSlice,1
Concession2,10368544,19/09/22 19:51,BottledWater,1
Concession2,10368544,19/09/22 19:51,SoftDrink,1
Concession2,10368544,19/09/22 19:51,Beer,1
Concession3,10368545,19/09/22 19:51,BottledWater,2
Concession3,10368545,19/09/22 19:51,PizzaSlice,1
Concession3,10368545,19/09/22 19:51,Fries,1
Concession3,10368546,19/09/22 19:51,BottledWater,2
Concession3,10368546,19/09/22 19:51,SoftDrink,1
Concession3,10368546,19/09/22 19:51,Hamburger,1
Concession3,10368546,19/09/22 19:51,PizzaSlice,1
Concession1,10368547,19/09/22 19:51,BottledWater,2
Concession1,10368547,19/09/22 19:51,SoftDrink,1
Concession2,10368548,19/09/22 19:51,Hamburger,3
Concession2,10368548,19/09/22 19:51,PizzaSlice,1
Concession4,10368549,19/09/22 19:51,Beer,1
Concession4,10368549,19/09/22 19:51,Hotdog,1
Concession4,10368549,19/09/22 19:51,Hamburger,3
Concession4,10368549,19/09/22 19:51,PizzaSlice,1
Concession3,10368550,19/09/22 19:51,Beer,2
Concession3,10368550,19/09/22 19:51,Hotdog,1
Concession3,10368550,19/09/22 19:51,Hamburger,1
Concession3,10368550,19/09/22 19:51,PizzaSlice,1
Concession5,10368551,19/09/22 19:51,BottledWater,1
Concession5,10368551,19/09/22 19:51,SoftDrink,2
Concession5,10368551,19/09/22 19:51,Hotdog,1
Concession5,10368551,19/09/22 19:51,PizzaSlice,1
Concession3,10368552,19/09/22 19:51,BottledWater,2
Concession4,10368553,19/09/22 19:52,BottledWater,1
Concession4,10368553,19/09/22 19:52,Beer,1
Concession1,10368554,19/09/22 19:52,Hotdog,3
Concession1,10368554,19/09/22 19:52,Hamburger,1
Concession1,10368554,19/09/22 19:52,PizzaSlice,4
Concession6,10368555,19/09/22 19:52,BottledWater,2
Concession6,10368555,19/09/22 19:52,SoftDrink,1
Concession7,10368556,19/09/22 19:52,BottledWater,1
Concession7,10368556,19/09/22 19:52,SoftDrink,2
Concession7,10368556,19/09/22 19:52,Beer,1
Concession7,10368557,19/09/22 19:52,BottledWater,1
Concession7,10368557,19/09/22 19:52,SoftDrink,1
Concession7,10368557,19/09/22 19:52,Beer,1
Concession7,10368557,19/09/22 19:52,Hotdog,1
Concession7,10368557,19/09/22 19:52,PizzaSlice,4
Concession1,10368558,19/09/22 19:52,BottledWater,2
Concession1,10368558,19/09/22 19:52,SoftDrink,1
Concession7,10368559,19/09/22 19:52,BottledWater,2
Concession7,10368559,19/09/22 19:52,PizzaSlice,3
Concession7,10368559,19/09/22 19:52,Fries,3
Concession3,10368560,19/09/22 19:52,BottledWater,2
Concession3,10368560,19/09/22 19:52,SoftDrink,3
Concession7,10368561,19/09/22 19:52,BottledWater,1
Concession7,10368561,19/09/22 19:52,SoftDrink,2
Concession7,10368561,19/09/22 19:52,Beer,2
Concession8,10368562,19/09/22 19:52,BottledWater,1
Concession8,10368562,19/09/22 19:52,Beer,2
Concession3,10368563,19/09/22 19:52,BottledWater,2
Concession3,10368563,19/09/22 19:52,Beer,2
Concession3,10368563,19/09/22 19:52,Hotdog,1
Concession3,10368563,19/09/22 19:52,Hamburger,2
Concession3,10368563,19/09/22 19:52,PizzaSlice,1
Concession5,10368564,19/09/22 19:52,BottledWater,2
Concession5,10368564,19/09/22 19:52,Beer,1
Concession5,10368564,19/09/22 19:52,Hotdog,1
Concession5,10368564,19/09/22 19:52,Fries,1
Concession1,10368565,19/09/22 19:52,Hotdog,5
Concession1,10368565,19/09/22 19:52,Hamburger,1
Concession1,10368565,19/09/22 19:52,PizzaSlice,3
Concession1,10368565,19/09/22 19:52,Fries,1
Concession2,10368566,19/09/22 19:52,BottledWater,2
Concession2,10368566,19/09/22 19:52,SoftDrink,1
Concession2,10368566,19/09/22 19:52,Hamburger,1
Concession2,10368566,19/09/22 19:52,PizzaSlice,1
Concession2,10368566,19/09/22 19:52,Fries,1
Concession6,10368567,19/09/22 19:52,Hotdog,1
Concession5,10368568,19/09/22 19:52,SoftDrink,1
Concession5,10368568,19/09/22 19:52,Hotdog,2
Concession5,10368568,19/09/22 19:52,Hamburger,3
Concession5,10368568,19/09/22 19:52,Fries,1
Concession8,10368569,19/09/22 19:52,BottledWater,1
Concession8,10368569,19/09/22 19:52,SoftDrink,2
Concession8,10368569,19/09/22 19:52,PizzaSlice,2
Concession2,10368570,19/09/22 19:52,PizzaSlice,1
Concession8,10368571,19/09/22 19:52,SoftDrink,1
Concession8,10368571,19/09/22 19:52,Hotdog,2
Concession8,10368571,19/09/22 19:52,Hamburger,3
Concession8,10368571,19/09/22 19:52,PizzaSlice,1
Concession8,10368571,19/09/22 19:52,Fries,1
Concession5,10368572,19/09/22 19:52,BottledWater,1
Concession5,10368572,19/09/22 19:52,Beer,1
Concession5,10368572,19/09/22 19:52,Hotdog,2
Concession5,10368572,19/09/22 19:52,Hamburger,1
Concession5,10368572,19/09/22 19:52,PizzaSlice,1
Concession5,10368572,19/09/22 19:52,Fries,1
Concession3,10368573,19/09/22 19:52,Beer,1
Concession4,10368574,19/09/22 19:52,Beer,1
Concession4,10368574,19/09/22 19:52,Hotdog,3
Concession4,10368574,19/09/22 19:52,PizzaSlice,1
Concession2,10368575,19/09/22 19:52,BottledWater,1
Concession2,10368575,19/09/22 19:52,SoftDrink,1
Concession2,10368575,19/09/22 19:52,Hamburger,2
Concession2,10368575,19/09/22 19:52,PizzaSlice,1
Concession6,10368576,19/09/22 19:52,BottledWater,2
Concession6,10368576,19/09/22 19:52,Beer,1
Concession6,10368576,19/09/22 19:52,Hotdog,1
Concession6,10368576,19/09/22 19:52,PizzaSlice,3
Concession6,10368576,19/09/22 19:52,Fries,1
Concession1,10368577,19/09/22 19:52,BottledWater,1
Concession1,10368577,19/09/22 19:52,SoftDrink,2
Concession1,10368577,19/09/22 19:52,Hotdog,2
Concession1,10368577,19/09/22 19:52,Hamburger,1
Concession1,10368577,19/09/22 19:52,PizzaSlice,1
Concession1,10368577,19/09/22 19:52,Fries,1
Concession2,10368578,19/09/22 19:52,BottledWater,1
Concession2,10368578,19/09/22 19:52,SoftDrink,1
Concession2,10368578,19/09/22 19:52,Beer,1
Concession2,10368578,19/09/22 19:52,Hotdog,1
Concession2,10368578,19/09/22 19:52,Hamburger,1
Concession6,10368580,19/09/22 19:53,Beer,1
Concession6,10368580,19/09/22 19:53,Hotdog,1
Concession6,10368580,19/09/22 19:53,PizzaSlice,2
Concession6,10368582,19/09/22 19:53,BottledWater,1
Concession6,10368582,19/09/22 19:53,Beer,1
Concession6,10368582,19/09/22 19:53,Hotdog,2
Concession6,10368582,19/09/22 19:53,PizzaSlice,1
Concession4,10368583,19/09/22 19:53,Beer,1
Concession2,10368584,19/09/22 19:53,Hotdog,5
Concession2,10368584,19/09/22 19:53,PizzaSlice,1
Concession2,10368584,19/09/22 19:53,Fries,1
Concession1,10368585,19/09/22 19:53,SoftDrink,3
Concession1,10368585,19/09/22 19:53,Beer,1
Concession1,10368585,19/09/22 19:53,Hamburger,1
Concession1,10368585,19/09/22 19:53,PizzaSlice,1
Concession3,10368586,19/09/22 19:53,Beer,1
Concession7,10368587,19/09/22 19:53,Beer,1
Concession5,10368588,19/09/22 19:53,BottledWater,1
Concession5,10368588,19/09/22 19:53,Beer,1
Concession5,10368588,19/09/22 19:53,Hotdog,3
Concession5,10368588,19/09/22 19:53,Hamburger,2
Concession5,10368588,19/09/22 19:53,PizzaSlice,1
Concession5,10368588,19/09/22 19:53,Fries,1
Concession8,10368589,19/09/22 19:53,BottledWater,3
Concession8,10368589,19/09/22 19:53,Hotdog,3
Concession8,10368589,19/09/22 19:53,Fries,1
Concession7,10368590,19/09/22 19:53,BottledWater,1
Concession7,10368590,19/09/22 19:53,SoftDrink,1
Concession7,10368590,19/09/22 19:53,PizzaSlice,1
Concession3,10368591,19/09/22 19:53,SoftDrink,1
Concession6,10368592,19/09/22 19:53,BottledWater,3
Concession6,10368592,19/09/22 19:53,SoftDrink,1
Concession5,10368593,19/09/22 19:53,BottledWater,1
Concession5,10368593,19/09/22 19:53,Beer,1
Concession5,10368593,19/09/22 19:53,Hotdog,3
Concession5,10368593,19/09/22 19:53,Hamburger,1
Concession5,10368593,19/09/22 19:53,Fries,1
Concession3,10368594,19/09/22 19:53,SoftDrink,1
Concession3,10368594,19/09/22 19:53,Beer,1
Concession3,10368595,19/09/22 19:53,BottledWater,1
Concession3,10368595,19/09/22 19:53,Beer,2
Concession8,10368596,19/09/22 19:53,Hotdog,1
Concession8,10368596,19/09/22 19:53,Hamburger,2
Concession8,10368596,19/09/22 19:53,PizzaSlice,3
Concession8,10368597,19/09/22 19:53,Hotdog,1
Concession8,10368597,19/09/22 19:53,Hamburger,1
Concession8,10368597,19/09/22 19:53,PizzaSlice,1
Concession4,10368598,19/09/22 19:53,Hotdog,1
Concession4,10368598,19/09/22 19:53,Hamburger,2
Concession4,10368598,19/09/22 19:53,PizzaSlice,1
Concession2,10368599,19/09/22 19:53,Hamburger,1
Concession2,10368599,19/09/22 19:53,PizzaSlice,1
Concession2,10368599,19/09/22 19:53,Fries,1
Concession4,10368600,19/09/22 19:53,Hamburger,1
Concession4,10368600,19/09/22 19:53,PizzaSlice,1
Concession4,10368600,19/09/22 19:53,Fries,1
Concession7,10368601,19/09/22 19:53,Beer,1
Concession7,10368601,19/09/22 19:53,Hotdog,1
Concession7,10368601,19/09/22 19:53,PizzaSlice,2
Concession7,10368601,19/09/22 19:53,Fries,1
Concession7,10368602,19/09/22 19:53,BottledWater,1
Concession7,10368602,19/09/22 19:53,Beer,2
Concession7,10368602,19/09/22 19:53,Hotdog,1
Concession7,10368602,19/09/22 19:53,PizzaSlice,1
Concession7,10368603,19/09/22 19:53,BottledWater,2
Concession3,10368604,19/09/22 19:54,Beer,2
Concession7,10368605,19/09/22 19:54,Hotdog,1
Concession7,10368605,19/09/22 19:54,Hamburger,1
Concession7,10368605,19/09/22 19:54,PizzaSlice,1
Concession6,10368606,19/09/22 19:54,BottledWater,1
Concession1,10368607,19/09/22 19:54,BottledWater,1
Concession1,10368607,19/09/22 19:54,SoftDrink,2
Concession1,10368607,19/09/22 19:54,Hotdog,3
Concession1,10368607,19/09/22 19:54,Hamburger,1
Concession1,10368607,19/09/22 19:54,PizzaSlice,1
Concession4,10368608,19/09/22 19:54,Beer,2
Concession2,10368609,19/09/22 19:54,Beer,1
Concession6,10368610,19/09/22 19:54,Beer,1
Concession6,10368610,19/09/22 19:54,Hamburger,1
Concession6,10368610,19/09/22 19:54,Fries,1
Concession7,10368611,19/09/22 19:54,BottledWater,1
Concession7,10368611,19/09/22 19:54,Beer,1
Concession6,10368612,19/09/22 19:54,BottledWater,1
Concession6,10368612,19/09/22 19:54,Beer,1
Concession6,10368613,19/09/22 19:54,Hotdog,1
Concession4,10368614,19/09/22 19:54,BottledWater,1
Concession4,10368614,19/09/22 19:54,Beer,2
Concession4,10368614,19/09/22 19:54,Hotdog,1
Concession4,10368614,19/09/22 19:54,Hamburger,1
Concession4,10368614,19/09/22 19:54,PizzaSlice,1
Concession4,10368614,19/09/22 19:54,Fries,1
Concession3,10368615,19/09/22 19:54,BottledWater,1
Concession3,10368615,19/09/22 19:54,Beer,2
Concession3,10368615,19/09/22 19:54,Hotdog,2
Concession3,10368615,19/09/22 19:54,Hamburger,1
Concession3,10368615,19/09/22 19:54,PizzaSlice,1
Concession3,10368616,19/09/22 19:54,BottledWater,1
Concession3,10368616,19/09/22 19:54,SoftDrink,1
Concession5,10368617,19/09/22 19:54,BottledWater,2
Concession5,10368617,19/09/22 19:54,Hamburger,4
Concession5,10368617,19/09/22 19:54,PizzaSlice,2
Concession5,10368617,19/09/22 19:54,Fries,1
Concession2,10368618,19/09/22 19:54,Hotdog,1
Concession2,10368618,19/09/22 19:54,Hamburger,1
Concession2,10368618,19/09/22 19:54,PizzaSlice,2
Concession2,10368618,19/09/22 19:54,Fries,1
Concession2,10368619,19/09/22 19:54,BottledWater,1
Concession2,10368619,19/09/22 19:54,SoftDrink,2
Concession2,10368619,19/09/22 19:54,Beer,1
Concession4,10368620,19/09/22 19:54,BottledWater,1
Concession4,10368620,19/09/22 19:54,Beer,1
Concession4,10368620,19/09/22 19:54,Hamburger,1
Concession4,10368620,19/09/22 19:54,PizzaSlice,1
Concession4,10368620,19/09/22 19:54,Fries,2
Concession6,10368621,19/09/22 19:54,SoftDrink,3
Concession3,10368622,19/09/22 19:54,BottledWater,1
Concession3,10368622,19/09/22 19:54,Beer,1
Concession3,10368622,19/09/22 19:54,Hotdog,2
Concession3,10368622,19/09/22 19:54,Hamburger,2
Concession3,10368622,19/09/22 19:54,PizzaSlice,1
Concession8,10368623,19/09/22 19:54,BottledWater,1
Concession8,10368623,19/09/22 19:54,SoftDrink,1
Concession8,10368623,19/09/22 19:54,Hamburger,1
Concession8,10368623,19/09/22 19:54,PizzaSlice,1
Concession2,10368624,19/09/22 19:54,SoftDrink,1
Concession2,10368624,19/09/22 19:54,Beer,1
Concession8,10368625,19/09/22 19:54,BottledWater,3
Concession8,10368625,19/09/22 19:54,Hotdog,1
Concession8,10368625,19/09/22 19:54,Hamburger,1
Concession8,10368625,19/09/22 19:54,PizzaSlice,1
Concession8,10368625,19/09/22 19:54,Fries,1
Concession5,10368626,19/09/22 19:54,BottledWater,2
Concession5,10368626,19/09/22 19:54,SoftDrink,1
Concession5,10368626,19/09/22 19:54,Beer,1
Concession7,10368627,19/09/22 19:54,Beer,1
Concession7,10368627,19/09/22 19:54,Hotdog,1
Concession7,10368627,19/09/22 19:54,PizzaSlice,2
Concession3,10368628,19/09/22 19:54,BottledWater,1
Concession3,10368628,19/09/22 19:54,SoftDrink,1
Concession3,10368628,19/09/22 19:54,Beer,2
Concession6,10368629,19/09/22 19:54,BottledWater,1
Concession6,10368629,19/09/22 19:54,SoftDrink,1
Concession6,10368629,19/09/22 19:54,Beer,1
Concession6,10368629,19/09/22 19:54,Hotdog,1
Concession6,10368629,19/09/22 19:54,Fries,1
Concession7,10368630,19/09/22 19:54,Hotdog,1
Concession7,10368631,19/09/22 19:55,BottledWater,3
Concession6,10368632,19/09/22 19:55,Beer,2
Concession6,10368632,19/09/22 19:55,Hotdog,1
Concession6,10368632,19/09/22 19:55,Hamburger,2
Concession6,10368632,19/09/22 19:55,PizzaSlice,2
Concession6,10368632,19/09/22 19:55,Fries,1
Concession1,10368633,19/09/22 19:55,SoftDrink,1
Concession1,10368633,19/09/22 19:55,Beer,1
Concession3,10368634,19/09/22 19:55,BottledWater,1
Concession3,10368634,19/09/22 19:55,Beer,1
Concession4,10368635,19/09/22 19:55,BottledWater,1
Concession4,10368635,19/09/22 19:55,SoftDrink,1
Concession4,10368635,19/09/22 19:55,Beer,1
Concession4,10368636,19/09/22 19:55,Beer,1
Concession4,10368636,19/09/22 19:55,Hotdog,1
Concession4,10368636,19/09/22 19:55,Hamburger,1
Concession4,10368636,19/09/22 19:55,PizzaSlice,1
Concession8,10368637,19/09/22 19:55,PizzaSlice,2
Concession1,10368638,19/09/22 19:55,BottledWater,2
Concession1,10368638,19/09/22 19:55,SoftDrink,3
Concession1,10368638,19/09/22 19:55,Beer,1
Concession1,10368638,19/09/22 19:55,PizzaSlice,1
Concession1,10368639,19/09/22 19:55,Hotdog,2
Concession1,10368639,19/09/22 19:55,Hamburger,1
Concession1,10368639,19/09/22 19:55,PizzaSlice,1
Concession1,10368639,19/09/22 19:55,Fries,1
Concession7,10368640,19/09/22 19:55,Beer,1
Concession7,10368640,19/09/22 19:55,Hotdog,1
Concession7,10368640,19/09/22 19:55,PizzaSlice,3
Concession6,10368641,19/09/22 19:55,BottledWater,1
Concession6,10368641,19/09/22 19:55,SoftDrink,3
Concession6,10368641,19/09/22 19:55,Beer,1
Concession6,10368641,19/09/22 19:55,Hotdog,1
Concession2,10368642,19/09/22 19:55,Beer,1
Concession8,10368643,19/09/22 19:55,SoftDrink,1
Concession8,10368643,19/09/22 19:55,Beer,1
Concession8,10368644,19/09/22 19:55,BottledWater,2
Concession8,10368644,19/09/22 19:55,Hotdog,4
Concession8,10368644,19/09/22 19:55,Hamburger,1
Concession8,10368644,19/09/22 19:55,PizzaSlice,1
Concession7,10368645,19/09/22 19:55,Hotdog,2
Concession7,10368645,19/09/22 19:55,PizzaSlice,1
